2.5	-0.08086	0.01536
2.50757	-0.07122	0.01499
2.51515	-0.06157	0.01463
2.52272	-0.05192	0.01427
2.53029	-0.04227	0.01433
2.53787	-0.01552	0.01512
2.54544	0.02624	0.0159
2.55302	0.04752	0.01668
2.56059	0.00752	0.01666
2.56816	-0.0031	0.01636
2.57574	-0.00211	0.01606
2.58331	0.02235	0.0159
2.59088	0.01484	0.01696
2.59846	0.02809	0.01802
2.60603	0.01956	0.01908
2.6136	-0.00311	0.01893
2.62118	-0.00311	0.01744
2.62875	-0.02545	0.01594
2.63632	-0.1016	0.01444
2.6439	-0.04386	0.01392
2.65147	-0.00835	0.0136
2.65905	-0.02615	0.01328
2.66662	-0.00312	0.01297
2.67419	-0.00312	0.01273
2.68177	-0.00202	0.01249
2.68934	-0.00562	0.01225
2.69691	-0.00312	0.01168
2.70449	-0.00312	0.01088
2.71206	-0.00313	0.01007
2.71963	-0.00313	0.00926
2.72721	-0.00313	0.00898
2.73478	-0.0021	0.00875
2.74235	0.0174	0.00851
2.74993	0.0369	0.0084
2.7575	0.05626	0.00858
2.76508	0.08077	0.00876
2.77265	0.10008	0.00894
2.78022	0.11911	0.00917
2.7878	0.1471	0.00943
2.79537	0.17658	0.00968
2.80294	0.22332	0.00994
2.81052	0.2641	0.01021
2.81809	0.31759	0.01047
2.82566	0.35327	0.01074
2.83324	0.40645	0.01111
2.84081	0.4601	0.01163
2.84839	0.50895	0.01216
2.85596	0.58282	0.01268
2.86353	0.62588	0.0136
2.87111	0.6801	0.01464
2.87868	0.76857	0.01568
2.88625	0.8499	0.01679
2.89383	0.95265	0.01836
2.9014	1.01438	0.01994
2.90897	1.07195	0.02151
2.91655	1.14002	0.02304
2.92412	1.20724	0.02452
2.93169	1.27854	0.026
2.93927	1.34182	0.02748
2.94684	1.40279	0.02594
2.95442	1.39866	0.02387
2.96199	1.39205	0.0218
2.96956	1.45046	0.02041
2.97714	1.54282	0.02139
2.98471	1.56317	0.02237
2.99228	1.58383	0.02335
2.99986	1.60529	0.02378
3.00743	1.63059	0.02381
3.015	1.70011	0.02384
3.02258	1.74365	0.02387
3.03015	1.79323	0.02428
3.03773	1.83602	0.0247
3.0453	1.81007	0.02512
3.05287	1.84036	0.02545
3.06045	1.87055	0.02559
3.06802	1.91399	0.02573
3.07559	1.88927	0.02587
3.08317	1.86456	0.02757
3.09074	1.85149	0.03
3.09831	1.8268	0.03243
3.10589	1.80362	0.03462
3.11346	1.78681	0.0319
3.12103	1.74112	0.02918
3.12861	1.69848	0.02646
3.13618	1.63773	0.02438
3.14376	1.57339	0.02322
3.15133	1.52039	0.02206
3.1589	1.49951	0.0209
3.16648	1.45591	0.01962
3.17405	1.38588	0.0183
3.18162	1.30413	0.01699
3.1892	1.24326	0.01576
3.19677	1.196	0.01505
3.20434	1.17596	0.01434
3.21192	1.15811	0.01363
3.21949	1.0982	0.01335
3.22706	1.05032	0.01349
3.23464	0.99749	0.01363
3.24221	0.9594	0.01376
3.24979	0.93497	0.01325
3.25736	0.90939	0.01265
3.26493	0.8524	0.01205
3.27251	0.80927	0.01147
3.28008	0.78108	0.01097
3.28765	0.75156	0.01046
3.29523	0.71119	0.00996
3.3028	0.69194	0.00959
3.31037	0.67141	0.00931
3.31795	0.62333	0.00903
3.32552	0.59761	0.00875
3.3331	0.58105	0.00843
3.34067	0.55321	0.0081
3.34824	0.51391	0.00778
3.35582	0.49364	0.00753
3.36339	0.47974	0.00741
3.37096	0.46483	0.0073
3.37854	0.44222	0.00718
3.38611	0.42778	0.00732
3.39368	0.42341	0.00756
3.40126	0.41852	0.0078
3.40883	0.41046	0.00805
3.4164	0.40239	0.00827
3.42398	0.3895	0.00848
3.43155	0.38206	0.0087
3.43913	0.37694	0.00928
3.4467	0.36873	0.01031
3.45427	0.36075	0.01135
3.46185	0.35859	0.01239
3.46942	0.35644	0.01205
3.47699	0.33604	0.01137
3.48457	0.31679	0.01068
3.49214	0.30275	0.01004
3.49971	0.28957	0.00961
3.50729	0.28147	0.00917
3.51486	0.27336	0.00874
3.52243	0.26558	0.0083
3.53001	0.26113	0.00786
3.53758	0.25667	0.00743
3.54516	0.24627	0.00699
3.55273	0.23343	0.00685
3.5603	0.22364	0.00675
3.56788	0.21399	0.00665
3.57545	0.19598	0.00656
3.58302	0.18387	0.00649
3.5906	0.18191	0.00642
3.59817	0.17995	0.00636
3.60574	0.17812	0.0063
3.61332	0.17601	0.00626
3.62089	0.17275	0.00621
3.62847	0.16949	0.00616
3.63604	0.16623	0.00611
3.64361	0.16174	0.00605
3.65119	0.15136	0.006
3.65876	0.14022	0.00592
3.66633	0.12552	0.00581
3.67391	0.11766	0.00569
3.68148	0.11314	0.00557
3.68905	0.10862	0.00551
3.69663	0.10474	0.00548
3.7042	0.10365	0.00544
3.71177	0.10255	0.0054
3.71935	0.10134	0.00533
3.72692	0.10007	0.00526
3.7345	0.09623	0.00519
3.74207	0.09094	0.00514
3.74964	0.08565	0.00512
3.75722	0.10543	0.0051
3.76479	0.09761	0.00508
3.77236	0.08984	0.00505
3.77994	0.08233	0.00501
3.78751	0.07481	0.00497
3.79508	0.06797	0.00493
3.80266	0.0627	0.00488
3.81023	0.05743	0.00484
3.81781	0.05216	0.00479
3.82538	0.04794	0.00475
3.83295	0.04315	0.00472
3.84053	0.03758	0.0047
3.8481	0.03209	0.00467
3.85567	0.02927	0.00465
3.86325	0.02644	0.00462
3.87082	0.02361	0.0046
3.87839	0.02079	0.00458
3.88597	0.01796	0.00456
3.89354	0.01069	0.00454
