# For info, see fitting_results/fitres_w33a.xml
3.418569670449883233e+02,8.020019999999999927e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.420580951468797366e+02,1.183760999999999980e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.422934344696334392e+02,1.049198999999999965e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.424798279381344628e+02,9.751909999999999745e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.427028286691477774e+02,1.072120000000000017e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.429143605675918707e+02,1.187660999999999994e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.431320406405588983e+02,9.053490000000000149e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.433511761494539201e+02,8.511720000000000397e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.435812157277737242e+02,5.863140000000000018e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.437938337137985059e+02,5.893650000000000277e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.440078984213477611e+02,5.027770000000000156e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.442257845766195032e+02,3.231850000000000001e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.444297105068283713e+02,1.798450000000000049e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.446350659286880500e+02,7.868500000000000494e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.448549367708473596e+02,1.806639999999999982e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.449227373068432598e+02,-7.787800000000000278e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.450238929045837040e+02,-9.012539999999999440e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.450619903865729725e+02,9.556000000000000258e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.452085059375863239e+02,-7.700279999999999625e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.452764455861586157e+02,4.935910000000000297e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.454195638732586531e+02,-7.622009999999999896e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.455042980734680214e+02,4.046559999999999740e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.456308800453467711e+02,-7.420649999999999469e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.457252797781826530e+02,4.353080000000000144e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.458675742231814638e+02,-7.710169999999999524e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.459357735642800549e+02,3.052540000000000114e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.460734506291615276e+02,-6.476239999999999775e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.461561094822543510e+02,5.828040000000000304e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.462915636449264412e+02,-4.972179999999999656e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.463671283740487752e+02,8.607030000000000236e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.464931429007019119e+02,-4.421889999999999848e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.465916180283095969e+02,1.098776999999999948e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.467202002655877209e+02,-4.713040000000000285e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.467851284665508160e+02,1.090746999999999967e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.469186683873833204e+02,-4.566980000000000345e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.470318367006989320e+02,1.264915000000000067e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.471330283191124408e+02,-4.268399999999999972e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.472270448200669648e+02,1.324548999999999865e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.473717850741291500e+02,-1.194169999999999954e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.474635163307852395e+02,1.242102000000000067e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.475951628657135188e+02,1.309300000000000047e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.476712976483514126e+02,1.194694000000000034e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.477994727359993590e+02,4.452439999999999870e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.479047436811801504e+02,1.089549999999999963e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.480294572132585245e+02,3.143780000000000185e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.481263838023756421e+02,1.170350000000000001e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.482318527675726614e+02,1.606569999999999873e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.483495199743614990e+02,1.180940999999999935e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.484441966619045843e+02,3.448199999999999790e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.485449989020832504e+02,9.858939999999999371e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.486482905774312826e+02,-6.671400000000000073e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.487686722027880819e+02,6.550770000000000204e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.488903542283766797e+02,-2.817230000000000081e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.489804536047935812e+02,6.382219999999999560e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.491156899573381338e+02,-3.500389999999999752e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.492059057702784344e+02,6.068950000000000039e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.493364354408801091e+02,-1.853279999999999858e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.494255444049981634e+02,9.748099999999999821e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.495537945812170619e+02,-5.491900000000000080e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.496332347367611533e+02,1.092706999999999984e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.497567441844197447e+02,1.719160000000000132e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.498864618431319400e+02,1.540885999999999922e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.499709524109499057e+02,3.930750000000000216e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.500714145685719814e+02,1.645616000000000023e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.501768393038484533e+02,5.737090000000000245e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.502982789845553953e+02,1.713526999999999967e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.504222588218804049e+02,5.904500000000000026e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.505106940812763696e+02,1.759097000000000022e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.506495783438821263e+02,3.860410000000000230e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.507381283911992682e+02,1.394323000000000090e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.508574957195385764e+02,3.282670000000000032e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.509609310291577913e+02,1.287824999999999942e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.510915436090806452e+02,6.322699999999999675e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.511864835346217433e+02,7.816309999999999925e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.512975173804446172e+02,-1.935099999999999928e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.513863950215575755e+02,6.237589999999999801e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.515136176375472701e+02,-1.937550000000000036e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.515939511776639392e+02,5.847789999999999933e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.517213241604412133e+02,-3.492800000000000071e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.518128918316082832e+02,5.275459999999999872e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.519689141055062009e+02,-4.035169999999999729e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.520432590756752234e+02,5.592599999999999655e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.521982453483416862e+02,-1.644189999999999888e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.522615189516697001e+02,7.787310000000000065e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.523943433660003279e+02,1.229000000000000058e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.524974443935281556e+02,1.118674000000000057e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.526180124333110939e+02,4.090869999999999923e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.526826808115934000e+02,1.449763000000000024e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.528369857841978501e+02,7.011259999999999715e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.529104525017822311e+02,1.890191999999999983e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.530574777573788765e+02,9.568219999999999503e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.531484954108353236e+02,1.943455000000000044e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.532782454789216899e+02,9.776579999999999993e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.533706257133669624e+02,1.782912000000000108e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.534955406537546310e+02,1.189496000000000026e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.535905350885567486e+02,2.115518000000000121e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.537080988543394824e+02,1.168785999999999992e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.538082147191294098e+02,1.770306000000000102e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.539409555697918677e+02,1.089089000000000029e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.540186426217205167e+02,1.731773000000000062e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.541540499286379600e+02,7.385899999999999410e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.542393595352379521e+02,1.184391000000000055e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.543812149605573154e+02,4.503449999999999814e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.544666340557362787e+02,1.040321000000000023e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.546048992212876669e+02,3.574700000000000100e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.546979746745645343e+02,6.428059999999999330e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.548276070071356116e+02,-5.824000000000000184e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.549308772116630166e+02,7.896789999999999365e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.550342075458970612e+02,-1.183030000000000019e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.551338144212739394e+02,6.845850000000000546e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.552852229770059580e+02,6.889999999999999424e-05,4.395491912094646596e-06,4.395491912094646596e-06
3.553496107145014662e+02,7.129000000000000614e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.555024671871222495e+02,3.600910000000000222e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.555833700769481993e+02,1.201470000000000038e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.557212426054447292e+02,6.440170000000000616e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.558035110690472607e+02,1.408802000000000110e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.559352197899982571e+02,9.899040000000000616e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.560378681876604219e+02,1.533829999999999916e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.561634077714855380e+02,1.235788000000000025e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.562534957374269311e+02,1.873749000000000109e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.563766473510523838e+02,1.365294999999999981e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.564579486557971109e+02,1.865810999999999997e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.566117603426325786e+02,1.205473999999999990e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.566906243869379978e+02,1.457440000000000124e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.568242640499553886e+02,8.827709999999999724e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.569286999229033768e+02,1.072448000000000012e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.570408454727220828e+02,1.242747000000000018e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.570599682216628707e+02,6.492530000000000523e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.572768359563407898e+02,2.362759999999999860e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.574978013885215091e+02,-1.116379999999999977e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.577190403113586967e+02,-2.761169999999999944e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.579508032416023866e+02,-3.671869999999999995e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.581661891117478831e+02,-3.391310000000000158e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.583959630278724262e+02,-2.421140000000000098e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.586196014301750097e+02,7.078799999999999676e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.588345055260514300e+02,3.901179999999999926e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.590728738397457960e+02,7.267959999999999698e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.592921943770771804e+02,8.961159999999999959e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.595156605021714427e+02,9.796570000000000278e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.597394047751809012e+02,9.973360000000000558e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.599595405476424617e+02,8.225659999999999916e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.601929193275918806e+02,6.214909999999999879e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.604110127189046580e+02,3.196770000000000167e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.606384743549980954e+02,9.439200000000000021e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.608675255313774528e+02,-2.608000000000000075e-03,4.395491912094646596e-06,4.395491912094646596e-06
3.610707915393892335e+02,4.099610000000000060e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.613317242027215457e+02,6.272759999999999447e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.615590425916551567e+02,1.150772999999999935e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.617853382873805685e+02,2.327131000000000061e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.618206816701642765e+02,2.808734999999999982e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.618507944434192041e+02,2.542439000000000227e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.619988126438944960e+02,3.034742000000000273e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.620079858961688615e+02,2.450066999999999939e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.622151630511556277e+02,3.455018999999999729e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.622282835088329875e+02,2.764676999999999829e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.624475357192046658e+02,3.173642999999999881e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.624488494061275787e+02,2.397560999999999998e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.626486406115706700e+02,3.355317999999999912e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.626709993762058843e+02,2.725985000000000213e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.629013235011268534e+02,2.036582999999999866e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.629039574676561983e+02,2.589296999999999849e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.631200729145106152e+02,2.403605000000000047e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.631345776744861382e+02,2.853846999999999912e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.633536084646856921e+02,1.591291999999999984e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.633628505088896077e+02,2.083112000000000019e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.635861226448709544e+02,2.265805999999999931e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.635861226448709544e+02,1.619189000000000045e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.638083457634518254e+02,1.528040999999999983e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.638123165021629006e+02,8.944549999999999723e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.640308406928234604e+02,1.561821999999999933e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.640427677443545917e+02,9.333930000000000005e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.642655495856478751e+02,1.219960999999999962e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.642721841760163102e+02,5.525820000000000037e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.644872757492036044e+02,1.438664000000000054e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.644979041370512505e+02,6.828489999999999560e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.647172529496507991e+02,1.558855000000000102e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.647212435535520285e+02,9.647129999999999594e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.649408613334209122e+02,1.767853000000000063e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.649448568321327002e+02,1.232675000000000021e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.651540767626900106e+02,1.911972999999999867e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.651700779638116501e+02,1.320291000000000103e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.653929069928894933e+02,1.569132000000000027e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.654049234659387935e+02,2.129518999999999995e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.656013044654544046e+02,1.338689000000000129e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.656400712266859045e+02,2.030289000000000121e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.658674901124311418e+02,1.543316999999999883e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.658715059271183350e+02,2.153085000000000138e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.660603487090881458e+02,1.099755000000000038e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.660978726052622392e+02,1.795792999999999973e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.663231776337720476e+02,1.816784999999999928e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.663714933668441631e+02,1.114180000000000031e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.664829365544740085e+02,1.114261000000000001e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.664829365544740085e+02,1.114261000000000001e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.665487601488188716e+02,1.635852999999999891e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.667759659045062222e+02,1.627374000000000043e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.670007596915725117e+02,1.477489999999999915e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.672325720602114529e+02,1.631907999999999970e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.674579260674653369e+02,1.585410999999999904e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.676862606674977201e+02,1.751523000000000108e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.679419534774193608e+02,1.803307000000000104e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.681383611216439817e+02,1.888718000000000063e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.683688993505656413e+02,1.827095999999999998e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.686092373474879764e+02,1.991291000000000033e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.688430867740245844e+02,1.850948000000000038e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.690745087618288380e+02,1.696191999999999978e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.693021297653823467e+02,1.469856999999999969e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.695327627747475958e+02,1.354663000000000117e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.697623167827720181e+02,9.269249999999999712e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.699907872293979949e+02,8.010359999999999703e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.702277641204868814e+02,8.604509999999999936e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.704554379153731816e+02,8.551190000000000180e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.706792697618386114e+02,1.052787000000000028e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.709363918275294623e+02,1.262809000000000015e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.711580502325305133e+02,1.741846999999999979e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.713827321884841695e+02,1.816010000000000124e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.716284013289431982e+02,2.075416999999999956e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.718177052154869102e+02,2.092525000000000079e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.720819473280795364e+02,2.098634000000000055e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.723022051459610680e+02,1.787199999999999900e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.725379895614855172e+02,1.525867999999999947e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.727699040490266498e+02,1.398328000000000071e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.730048900941091574e+02,1.261989000000000027e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.732387795091910334e+02,1.056536000000000003e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.734715676095578942e+02,1.090002000000000054e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.737116291584761143e+02,1.054574999999999957e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.739450076471753732e+02,1.433776999999999968e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.741730774987278210e+02,1.527812000000000059e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.744490917737278437e+02,1.663943999999999979e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.746609318566697198e+02,1.784531000000000034e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.749067419479404748e+02,1.759528999999999954e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.750951804020269833e+02,1.706861000000000073e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.753345168881766085e+02,1.489217999999999931e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.755868544600938890e+02,1.340420999999999974e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.758296439389953889e+02,9.380779999999999674e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.760501199599883080e+02,8.451430000000000053e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.762906770221861166e+02,8.695279999999999676e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.765159473329492812e+02,8.788490000000000191e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.767542620325892813e+02,9.291829999999999534e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.769928786045231277e+02,1.135599000000000053e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.772317976226851783e+02,1.343635999999999997e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.774695948241369479e+02,1.497983999999999982e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.777034121726256330e+02,1.804593999999999920e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.779389477423817425e+02,1.846179000000000014e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.781776375999334618e+02,1.747016000000000124e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.784166291403510058e+02,1.648608000000000018e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.786458865804111724e+02,1.359075999999999895e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.789213624496508714e+02,1.074033999999999961e-01,4.395491912094646596e-06,4.395491912094646596e-06
3.791584199710323446e+02,9.186610000000000609e-02,4.395491912094646596e-06,4.395491912094646596e-06
3.793741843455036928e+02,9.657999999999999918e-02,4.395491912094646596e-06,4.395491912094646596e-06
