# For info, see fitting_results/fitres_elias_29.xml
3.448275862068965125e+02,-3.166000000000000064e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.449176215998452335e+02,-2.101000000000000090e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.450078230523876641e+02,-1.486999999999999954e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.450979526028667692e+02,-1.311000000000000013e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.451881292563853663e+02,-1.133999999999999939e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.452784722670605220e+02,-9.570000000000000381e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.453687432998464146e+02,-7.810000000000000102e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.454591808886453350e+02,-6.040000000000000230e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.455495464489428059e+02,-4.270000000000000358e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.456399592974383950e+02,-2.510000000000000078e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.457305390008249333e+02,-7.393779999999999537e-04,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.458210465997318579e+02,1.030000000000000100e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.459116015983883017e+02,2.789999999999999945e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.460023237516062977e+02,4.559999999999999817e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.460929737242753959e+02,6.329999999999999689e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.461836712085964223e+02,8.089999999999999969e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.462745361479451276e+02,9.860000000000000708e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.463653288305840192e+02,1.162999999999999971e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.464561691371301322e+02,1.339000000000000086e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.465471771999681323e+02,1.515999999999999986e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.466381129298442829e+02,1.693000000000000060e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.467292166173444343e+02,1.868999999999999828e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.468202479209859916e+02,2.045999999999999902e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.469113270364301798e+02,1.995999999999999858e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.470025744120995910e+02,1.779999999999999985e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.470937493275058614e+02,1.564000000000000112e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.471849721679167260e+02,1.349000000000000025e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.472763635719596778e+02,1.132999999999999979e-02,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.473676824392436515e+02,9.169999999999999332e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.474590493450917847e+02,7.020000000000000198e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.475505851187875805e+02,4.859999999999999737e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.476420482791371001e+02,2.710000000000000169e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.477335595919694811e+02,5.495909999999999901e-04,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.478252400776763125e+02,-1.729550000000000000e-04,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.479168478733582788e+02,-8.320629999999999650e-04,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.480086250457630968e+02,-1.490000000000000005e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
3.481003294769618606e+02,-2.150000000000000001e-03,6.007887111256098034e-03,6.006676618779364409e-03,1.210492476733246476e-06
