   2.42446    0.5122303    0.5020018    0.5020018  -16.3360761  -16.1133673  -16.7977142  -16.1378089   0.00    0.5122303    0.5122303
   2.42606    0.7090479    0.6988194    0.6988194  -16.4202573  -16.1119756  -16.7952423  -16.1361286   0.00    0.7090479    0.7090479
   2.42751    0.8432729    0.8330444    0.8330444  -16.4773553  -16.1107149  -16.7930050  -16.1346071   0.00    0.8432729    0.8432729
   2.42908    0.6659769    0.6557484    0.6557484  -16.3989056  -16.1093504  -16.7905884  -16.1329610   0.00    0.6659769    0.6659769
   2.43037    0.5339076    0.5236791    0.5236791  -16.3403635  -16.1082297  -16.7886066  -16.1316095   0.00    0.5339076    0.5339076
   2.43199    0.3095567    0.2993282    0.2993282  -16.2414128  -16.1068229  -16.7861252  -16.1299137   0.00    0.3095567    0.3095567
   2.43353    0.3726788    0.3624503    0.3624503  -16.2675204  -16.1054861  -16.7837677  -16.1283030   0.00    0.3726788    0.3726788
   2.43504    0.1882290    0.1780005    0.1780005  -16.1860145  -16.1041759  -16.7814636  -16.1267250   0.00    0.1882290    0.1882290
   2.43661    0.1918028    0.1815743    0.1815743  -16.1862066  -16.1028141  -16.7790699  -16.1250857   0.00    0.1918028    0.1918028
   2.43825    0.2459673    0.2357388    0.2357388  -16.2083346  -16.1013923  -16.7765770  -16.1233748   0.00    0.2459673    0.2459673
   2.43976    0.2909810    0.2807525    0.2807525  -16.2265971  -16.1000837  -16.7742882  -16.1218009   0.00    0.2909810    0.2909810
   2.44122    0.3018408    0.2916123    0.2916123  -16.2300540  -16.0988189  -16.7720776  -16.1202803   0.00    0.3018408    0.3018408
   2.44290    0.3902582    0.3800297    0.3800297  -16.2670417  -16.0973642  -16.7695389  -16.1185321   0.00    0.3902582    0.3902582
   2.44424    0.3703845    0.3601560    0.3601560  -16.2572410  -16.0962043  -16.7675209  -16.1171389   0.00    0.3703845    0.3703845
   2.44582    0.4540363    0.4438078    0.4438078  -16.2922443  -16.0948372  -16.7651424  -16.1154974   0.00    0.4540363    0.4540363
   2.44729    0.3661253    0.3558968    0.3558968  -16.2527508  -16.0935659  -16.7629356  -16.1139715   0.00    0.3661253    0.3661253
   2.44884    0.2364777    0.2262492    0.2262492  -16.1950423  -16.0922259  -16.7606144  -16.1123639   0.00    0.2364777    0.2364777
   2.45041    0.2740860    0.2638575    0.2638575  -16.2100369  -16.0908691  -16.7582664  -16.1107370   0.00    0.2740860    0.2740860
   2.45188    0.3301540    0.3199255    0.3199255  -16.2331445  -16.0895993  -16.7560730  -16.1092149   0.00    0.3301540    0.3301540
   2.45344    0.3931586    0.3829301    0.3829301  -16.2591908  -16.0882523  -16.7537498  -16.1076010   0.00    0.3931586    0.3931586
   2.45491    0.2197425    0.2095140    0.2095140  -16.1825237  -16.0869835  -16.7515659  -16.1060815   0.00    0.2197425    0.2197425
   2.45636    0.1483265    0.1380980    0.1380980  -16.1502222  -16.0857325  -16.7494164  -16.1045838   0.00    0.1483265    0.1483265
   2.45792    0.2855311    0.2753026    0.2753026  -16.2085310  -16.0843871  -16.7471066  -16.1029739   0.00    0.2855311    0.2855311
   2.45962    0.3792464    0.3690179    0.3690179  -16.2478113  -16.0829216  -16.7445984  -16.1012211   0.00    0.3792464    0.3792464
   2.46096    0.4742282    0.4639998    0.4639998  -16.2879531  -16.0817669  -16.7426243  -16.0998406   0.00    0.4742282    0.4742282
   2.46262    0.3436588    0.3334303    0.3334303  -16.2297539  -16.0803370  -16.7401810  -16.0981318   0.00    0.3436588    0.3436588
   2.46415    0.1622363    0.1520078    0.1520078  -16.1495572  -16.0790197  -16.7379379  -16.0965583   0.00    0.1622363    0.1622363
   2.46566    0.1915540    0.1813255    0.1813255  -16.1610045  -16.0777202  -16.7357254  -16.0950066   0.00    0.1915540    0.1915540
   2.46722    0.3410018    0.3307733    0.3307733  -16.2246398  -16.0763781  -16.7334442  -16.0934049   0.00    0.3410018    0.3410018
   2.46885    0.2196382    0.2094097    0.2094097  -16.1704713  -16.0749764  -16.7310696  -16.0917327   0.00    0.2196382    0.2196382
   2.47036    0.1807211    0.1704926    0.1704926  -16.1522529  -16.0736785  -16.7288723  -16.0901851   0.00    0.1807211    0.1807211
   2.47192    0.2577184    0.2474899    0.2474899  -16.1843896  -16.0723382  -16.7266064  -16.0885875   0.00    0.2577184    0.2577184
   2.47355    0.1874347    0.1772062    0.1772062  -16.1524316  -16.0709383  -16.7242432  -16.0869197   0.00    0.1874347    0.1874347
   2.47506    0.2350568    0.2248283    0.2248283  -16.1718406  -16.0696420  -16.7220592  -16.0853760   0.00    0.2350568    0.2350568
   2.47662    0.2272997    0.2170712    0.2170712  -16.1671293  -16.0683034  -16.7198086  -16.0837826   0.00    0.2272997    0.2272997
   2.47825    0.1331989    0.1229705    0.1229705  -16.1248178  -16.0669052  -16.7174625  -16.0821191   0.00    0.1331989    0.1331989
   2.47975    0.0493137    0.0390852    0.0390852  -16.0870599  -16.0656192  -16.7153053  -16.0805897   0.00    0.0493137    0.0493137
   2.48121    0.0971054    0.0868769    0.0868769  -16.1065876  -16.0643679  -16.7132149  -16.0791022   0.00    0.0971054    0.0971054
   2.48288    0.1666277    0.1563992    0.1563992  -16.1353841  -16.0629372  -16.7108250  -16.0774022   0.00    0.1666277    0.1666277
   2.48427    0.2518936    0.2416651    0.2416651  -16.1712659  -16.0617470  -16.7088394  -16.0759885   0.00    0.2518936    0.2518936
   2.48578    0.1546249    0.1443964    0.1443964  -16.1276827  -16.0604544  -16.7066860  -16.0744539   0.00    0.1546249    0.1546249
   2.48757    0.0601053    0.0498768    0.0498768  -16.0850556  -16.0589229  -16.7041416  -16.0726365   0.00    0.0601053    0.0601053
   2.48896    0.0381048    0.0278763    0.0278763  -16.0743014  -16.0577341  -16.7021675  -16.0712264   0.00    0.0381048    0.0381048
   2.49047   -0.0314109   -0.0416394   -0.0416394  -16.0427863  -16.0564432  -16.7000294  -16.0696958   0.00   -0.0314109   -0.0314109
   2.49225   -0.0363019   -0.0465304   -0.0465304  -16.0391387  -16.0549222  -16.6975155  -16.0678932   0.00   -0.0363019   -0.0363019
   2.49365   -0.0588949   -0.0691234   -0.0691234  -16.0281199  -16.0537264  -16.6955395  -16.0664766   0.00   -0.0588949   -0.0588949
   2.49515    0.0657266    0.0554981    0.0554981  -16.0810225  -16.0524457  -16.6934280  -16.0649601   0.00    0.0657266    0.0657266
   2.49694   -0.0643211   -0.0745496   -0.0745496  -16.0229523  -16.0509180  -16.6909161  -16.0631520   0.00   -0.0643211   -0.0643211
   2.49833   -0.0152816   -0.0255101   -0.0255101  -16.0430881  -16.0497323  -16.6889668  -16.0617492   0.00   -0.0152816   -0.0152816
   2.49984    0.0801362    0.0699077    0.0699077  -16.0832865  -16.0484446  -16.6868553  -16.0602266   0.00    0.0801362    0.0801362
   2.50162    0.1123349    0.1021064    0.1021064  -16.0957687  -16.0469275  -16.6843719  -16.0584333   0.00    0.1123349    0.1123349
   2.50301    0.2023109    0.1959093    0.1959093  -16.1337045  -16.0457432  -16.6824360  -16.0570341   0.00    0.2023109    0.2023109
   2.50452    0.0904773    0.0847231    0.0847231  -16.0837952  -16.0444572  -16.6803379  -16.0555154   0.00    0.0904773    0.0904773
   2.50630    0.0956011    0.0853726    0.0853726  -16.0845077  -16.0429420  -16.6778679  -16.0537267   0.00    0.0956011    0.0956011
   2.50769    0.1162445    0.1089694    0.1089694  -16.0923003  -16.0417593  -16.6759434  -16.0523312   0.00    0.1162445    0.1162445
   2.50919    0.0662548    0.0582422    0.0582422  -16.0692899  -16.0404834  -16.6738720  -16.0508264   0.00    0.0662548    0.0662548
   2.51098    0.0906486    0.0838296    0.0838296  -16.0783741  -16.0389616  -16.6714058  -16.0490323   0.00    0.0906486    0.0906486
   2.51237    0.0483238    0.0380953    0.0380953  -16.0587907  -16.0377804  -16.6694927  -16.0476404   0.00    0.0483238    0.0483238
   2.51397    0.0547305    0.0445020    0.0445020  -16.0602171  -16.0364212  -16.6672974  -16.0460395   0.00    0.0547305    0.0547305
   2.51571    0.0533179    0.0430894    0.0430894  -16.0581256  -16.0349439  -16.6649132  -16.0443002   0.00    0.0533179    0.0533179
   2.51721    0.0790070    0.0706458    0.0706458  -16.0680217  -16.0336708  -16.6628628  -16.0428021   0.00    0.0790070    0.0790070
   2.51876    0.3138773    0.3067432    0.3067432  -16.1688243  -16.0323559  -16.6607494  -16.0412554   0.00    0.3138773    0.3138773
   2.52038    0.4038622    0.3936337    0.3936337  -16.2065744  -16.0309822  -16.6585464  -16.0396402   0.00    0.4038622    0.4038622
   2.52188    0.1043307    0.0944972    0.0944972  -16.0750719  -16.0297108  -16.6565094  -16.0381460   0.00    0.1043307    0.1043307
   2.52343    0.0257029    0.0188839    0.0188839  -16.0395727  -16.0283975  -16.6544056  -16.0366033   0.00    0.0257029    0.0257029
   2.52505    0.0063105   -0.0039180   -0.0039180  -16.0297693  -16.0270256  -16.6522160  -16.0349924   0.00    0.0063105    0.0063105
   2.52655   -0.0656104   -0.0733378   -0.0733378  -15.9972295  -16.0257558  -16.6501923  -16.0335020   0.00   -0.0656104   -0.0656104
   2.52810   -0.0322839   -0.0365806   -0.0365806  -16.0104077  -16.0244442  -16.6481037  -16.0319633   0.00   -0.0322839   -0.0322839
   2.52971    0.0902184    0.0804069    0.0804069  -16.0623078  -16.0230825  -16.6459389  -16.0303664   0.00    0.0902184    0.0902184
   2.53121    0.1900194    0.1797909    0.1797909  -16.1044314  -16.0218143  -16.6439266  -16.0288800   0.00    0.1900194    0.1900194
   2.53276    0.3183164    0.3080879    0.3080879  -16.1589028  -16.0205044  -16.6418514  -16.0273452   0.00    0.3183164    0.3183164
   2.53449    0.1588895    0.1542286    0.1542286  -16.0881255  -16.0190431  -16.6395397  -16.0256338   0.00    0.1588895    0.1588895
   2.53587    0.0267350    0.0237795    0.0237795  -16.0295018  -16.0178779  -16.6377010  -16.0242699   0.00    0.0267350    0.0267350
   2.53769    0.0907386    0.0873291    0.0873291  -16.0557934  -16.0163418  -16.6352787  -16.0224726   0.00    0.0907386    0.0907386
   2.53915    0.1885876    0.1783591    0.1783591  -16.0971048  -16.0151102  -16.6333408  -16.0210322   0.00    0.1885876    0.1885876
   2.54086    0.2119299    0.2017014    0.2017014  -16.1058117  -16.0136683  -16.6310768  -16.0193465   0.00    0.2119299    0.2119299
   2.54235    0.0584552    0.0482267    0.0482267  -16.0378278  -16.0124124  -16.6291065  -16.0178791   0.00    0.0584552    0.0584552
   2.54396    0.0839893    0.0737608    0.0737608  -16.0475731  -16.0110560  -16.6269836  -16.0162949   0.00    0.0839893    0.0839893
   2.54557    0.1374930    0.1306740    0.1306740  -16.0694798  -16.0097002  -16.6248627  -16.0147120   0.00    0.1374930    0.1374930
   2.54717    0.1280234    0.1177949    0.1177949  -16.0640158  -16.0083535  -16.6227627  -16.0131404   0.00    0.1280234    0.1280234
   2.54877    0.0979337    0.0911147    0.0911147  -16.0495872  -16.0070073  -16.6206646  -16.0115702   0.00    0.0979337    0.0979337
   2.55038    0.1004696    0.0902411    0.0902411  -16.0493357  -16.0056533  -16.6185570  -16.0099916   0.00    0.1004696    0.1004696
   2.55199    0.0198267    0.0095982    0.0095982  -16.0129202  -16.0042999  -16.6164570  -16.0084145   0.00    0.0198267    0.0198267
   2.55359    0.0420184    0.0326236    0.0326236  -16.0212244  -16.0029555  -16.6143723  -16.0068485   0.00    0.0420184    0.0420184
   2.55532    0.0703004    0.0634814    0.0634814  -16.0320679  -16.0015025  -16.6121235  -16.0051568   0.00    0.0703004    0.0703004
   2.55681   -0.0102260   -0.0204545   -0.0204545  -15.9958056  -16.0002517  -16.6101913  -16.0037012   0.00   -0.0102260   -0.0102260
   2.55835   -0.1190638   -0.1268013   -0.1268013  -15.9471926  -15.9989594  -16.6082001  -16.0021979   0.00   -0.1190638   -0.1190638
   2.55996   -0.0806099   -0.0885234   -0.0885234  -15.9625613  -15.9976090  -16.6061192  -16.0006278   0.00   -0.0806099   -0.0806099
   2.56145   -0.0405285   -0.0507570   -0.0507570  -15.9787388  -15.9963598  -16.6041985  -15.9991759   0.00   -0.0405285   -0.0405285
   2.56300   -0.1604737   -0.1707022   -0.1707022  -15.9252897  -15.9950609  -16.6022053  -15.9976668   0.00   -0.1604737   -0.1604737
   2.56472   -0.0667320   -0.0769605   -0.0769605  -15.9646062  -15.9936201  -16.5999966  -15.9959937   0.00   -0.0667320   -0.0667320
   2.56632    0.1277466    0.1175181    0.1175181  -16.0478225  -15.9922804  -16.5979462  -15.9944389   0.00    0.1277466    0.1277466
   2.56791    0.0730953    0.0628668    0.0628668  -16.0227303  -15.9909498  -16.5959148  -15.9928951   0.00    0.0730953    0.0730953
   2.56952    0.0749885    0.0647600    0.0647600  -16.0222066  -15.9896029  -16.5938606  -15.9913332   0.00    0.0749885    0.0749885
   2.57112    0.0078211   -0.0024074   -0.0024074  -15.9916656  -15.9882651  -16.5918236  -15.9897825   0.00    0.0078211    0.0078211
   2.57272   -0.0050591   -0.0152876   -0.0152876  -15.9847282  -15.9869278  -16.5897903  -15.9882332   0.00   -0.0050591   -0.0050591
   2.57431    0.0226707    0.0124422    0.0124422  -15.9954564  -15.9855995  -16.5877762  -15.9866949   0.00    0.0226707    0.0226707
   2.57598    0.0607490    0.0505205    0.0505205  -16.0106176  -15.9842050  -16.5856628  -15.9850807   0.00    0.0607490    0.0607490
   2.57751    0.0783274    0.0680989    0.0680989  -16.0169834  -15.9829280  -16.5837326  -15.9836031   0.00    0.0783274    0.0783274
   2.57885   -0.0508020   -0.0610305   -0.0610305  -15.9597222  -15.9818100  -16.5820446  -15.9823101   0.00   -0.0508020   -0.0508020
   2.57939   -0.1229576   -0.1331861   -0.1331861  -15.9278997  -15.9813596  -16.5813656  -15.9817893   0.00   -0.1229576   -0.1229576
   2.58067    0.2264069    0.2161784    0.2161784  -16.0787300  -15.9802922  -16.5797539  -15.9805554   0.00    0.2264069    0.2264069
   2.58168    0.2484712    0.2382427    0.2382427  -16.0874812  -15.9794503  -16.5784893  -15.9795825   0.00    0.2484712    0.2484712
   2.58320    0.2949720    0.2847435    0.2847435  -16.1064323  -15.9781836  -16.5765839  -15.9781192   0.00    0.2949720    0.2949720
   2.58495    0.4295656    0.4193371    0.4193371  -16.1634936  -15.9767259  -16.5743961  -15.9764361   0.00    0.4295656    0.4295656
   2.58647    0.2355619    0.2253334    0.2253334  -16.0778787  -15.9754605  -16.5724983  -15.9749756   0.00    0.2355619    0.2355619
   2.58822   -0.0549482   -0.0651767   -0.0651767  -15.9501136  -15.9740041  -16.5703220  -15.9732955   0.00   -0.0549482   -0.0549482
   2.58975   -0.0237503   -0.0339788   -0.0339788  -15.9624053  -15.9727315  -16.5684204  -15.9718281   0.00   -0.0237503   -0.0237503
   2.59149   -0.0051084   -0.0153369   -0.0153369  -15.9690638  -15.9712848  -16.5662632  -15.9701607   0.00   -0.0051084   -0.0051084
   2.59301    0.0735053    0.0565343    0.0565343  -16.0019805  -15.9700217  -16.5643826  -15.9687055   0.00    0.0735053    0.0735053
   2.59476    0.1515344    0.1344800    0.1344800  -16.0344525  -15.9685680  -16.5622234  -15.9670316   0.00    0.1515344    0.1515344
   2.59628    0.2800872    0.2662249    0.2662249  -16.0890830  -15.9673060  -16.5603504  -15.9655791   0.00    0.2800872    0.2800872
   2.59788    0.6936301    0.6820110    0.6820110  -16.2675564  -15.9659782  -16.5583839  -15.9640514   0.00    0.6936301    0.6936301
   2.59955    0.4326838    0.4156966    0.4156966  -16.1527163  -15.9645929  -16.5563354  -15.9624584   0.00    0.4326838    0.4326838
   2.60106    0.0956055    0.0751382    0.0751382  -16.0049084  -15.9633408  -16.5544872  -15.9610192   0.00    0.0956055    0.0956055
   2.60282    0.2628455    0.2423782    0.2423782  -16.0761629  -15.9618822  -16.5523357  -15.9593434   0.00    0.2628455    0.2628455
   2.60433    0.3182968    0.2989926    0.2989926  -16.0990213  -15.9606313  -16.5504951  -15.9579069   0.00    0.3182968    0.3182968
   2.60609    0.2487766    0.2316064    0.2316064  -16.0673378  -15.9591741  -16.5483551  -15.9562341   0.00    0.2487766    0.2487766
   2.60759    0.2951180    0.2746507    0.2746507  -16.0862448  -15.9579326  -16.5465336  -15.9548097   0.00    0.2951180    0.2951180
   2.60936    0.1524932    0.1320260    0.1320260  -16.0227698  -15.9564684  -16.5443897  -15.9531305   0.00    0.1524932    0.1524932
   2.61086   -0.0348380   -0.0553053   -0.0553053  -15.9400812  -15.9552281  -16.5425777  -15.9517087   0.00   -0.0348380   -0.0348380
   2.61263    0.0386532    0.0181859    0.0181859  -15.9705710  -15.9537653  -16.5404415  -15.9500326   0.00    0.0386532    0.0386532
   2.61413    0.1432617    0.1227945    0.1227945  -16.0148139  -15.9525262  -16.5386372  -15.9486135   0.00    0.1432617    0.1432617
   2.61589   -0.1013167   -0.1217839   -0.1217839  -15.9070222  -15.9510729  -16.5365238  -15.9469499   0.00   -0.1013167   -0.1013167
   2.61740   -0.0937316   -0.1141988   -0.1141988  -15.9090738  -15.9498267  -16.5347137  -15.9455239   0.00   -0.0937316   -0.0937316
   2.61916   -0.0329401   -0.0597920   -0.0597920  -15.9340530  -15.9483748  -16.5326080  -15.9438633   0.00   -0.0329401   -0.0329401
   2.62067    0.0331765    0.0058766    0.0058766  -15.9615543  -15.9471297  -16.5308056  -15.9424399   0.00    0.0331765    0.0331765
   2.62243    0.0600311    0.0333280    0.0333280  -15.9717797  -15.9456792  -16.5287075  -15.9407824   0.00    0.0600311    0.0600311
   2.62393    0.0237276   -0.0069887   -0.0069887  -15.9547598  -15.9444435  -16.5269260  -15.9393711   0.00    0.0237276    0.0237276
   2.62569    0.0866743    0.0559581    0.0559581  -15.9806788  -15.9429943  -16.5248375  -15.9377166   0.00    0.0866743    0.0866743
   2.62720   -0.0682634   -0.0989797   -0.0989797  -15.9120718  -15.9417515  -16.5230503  -15.9362984   0.00   -0.0682634   -0.0682634
   2.62896   -0.0346629   -0.0653791   -0.0653791  -15.9252328  -15.9403037  -16.5209751  -15.9346470   0.00   -0.0346629   -0.0346629
   2.63061    0.1704042    0.1396879    0.1396879  -16.0130357  -15.9389470  -16.5190277  -15.9331003   0.00    0.1704042    0.1704042
   2.63223    0.1838058    0.1530895    0.1530895  -16.0175311  -15.9376156  -16.5171242  -15.9315830   0.00    0.1838058    0.1838058
   2.63397    0.1360093    0.1052931    0.1052931  -15.9953207  -15.9361862  -16.5150814  -15.9299550   0.00    0.1360093    0.1360093
   2.63549    0.2795751    0.2488588    0.2488588  -16.0564926  -15.9349382  -16.5133018  -15.9285341   0.00    0.2795751    0.2795751
   2.63724    0.1584282    0.1242922    0.1242922  -16.0023838  -15.9335020  -16.5112572  -15.9268996   0.00    0.1584282    0.1584282
   2.63876    0.0274844   -0.0032319   -0.0032319  -15.9442048  -15.9322551  -16.5094852  -15.9254813   0.00    0.0274844    0.0274844
   2.64050    0.0505363    0.0135331    0.0135331  -15.9528007  -15.9308284  -16.5074615  -15.9238593   0.00    0.0505363    0.0505363
   2.64202    0.1384942    0.0975187    0.0975187  -15.9897976  -15.9295827  -16.5056934  -15.9224436   0.00    0.1384942    0.1384942
   2.64377    0.2727674    0.2317918    0.2317918  -16.0467437  -15.9281492  -16.5036678  -15.9208151   0.00    0.2727674    0.2727674
   2.64528    0.1978837    0.1569081    0.1569081  -16.0129492  -15.9269128  -16.5019207  -15.9194113   0.00    0.1978837    0.1978837
   2.64689    0.0600894    0.0191138    0.0191138  -15.9517210  -15.9255952  -16.5000648  -15.9179159   0.00    0.0600894    0.0600894
   2.64855    0.1031277    0.0621522    0.0621522  -15.9690754  -15.9242372  -16.4981518  -15.9163754   0.00    0.1031277    0.1031277
   2.65040    0.0448626    0.0038871    0.0038871  -15.9422301  -15.9227246  -16.4960251  -15.9146603   0.00    0.0448626    0.0448626
   2.65181    0.0519516    0.0075529    0.0075529  -15.9441600  -15.9215723  -16.4944077  -15.9133543   0.00    0.0519516    0.0519516
   2.65381    0.0460923   -0.0035530   -0.0035530  -15.9399788  -15.9199387  -16.4921207  -15.9115036   0.00    0.0460923    0.0460923
   2.65507   -0.0069464   -0.0567507   -0.0567507  -15.9158898  -15.9189099  -16.4906807  -15.9103387   0.00   -0.0069464   -0.0069464
   2.65707    0.0446852   -0.0043550   -0.0043550  -15.9367062  -15.9172778  -16.4884014  -15.9084915   0.00    0.0446852    0.0446852
   2.65871    0.0996082    0.0483631    0.0483631  -15.9592481  -15.9159402  -16.4865379  -15.9069782   0.00    0.0996082    0.0996082
   2.66034    0.1281794    0.0769343    0.0769343  -15.9703415  -15.9146113  -16.4846897  -15.9054756   0.00    0.1281794    0.1281794
   2.66209    0.0335048   -0.0177404   -0.0177404  -15.9277526  -15.9131853  -16.4827080  -15.9038639   0.00    0.0335048    0.0335048
